# t (s)	mx ()	my ()	mz ()
2.28906757370788e-09	-0.2076654	0.0234593	0.6362909
2.2901556501446645e-09	-0.20886557	0.023509873	0.63557583
2.2910621167093627e-09	-0.2097659	0.023462208	0.6349707
2.2921495760880006e-09	-0.21070412	0.023299027	0.6342351
2.293055536881569e-09	-0.21135306	0.023078732	0.6336155
2.2941423774904692e-09	-0.21195799	0.022721577	0.63286585
2.2950478535505677e-09	-0.21230954	0.022355583	0.6322377
2.2961341413085925e-09	-0.2125429	0.021848574	0.63148165
2.2970391342621935e-09	-0.21257947	0.021382585	0.63085127
2.2981248425548672e-09	-0.21243715	0.020789718	0.6300963
2.2990293708372908e-09	-0.21216916	0.02028316	0.62946993
2.300114556538999e-09	-0.21167935	0.01968084	0.6287227
2.3010187193026335e-09	-0.21114239	0.019199722	0.62810487
2.302103543199999e-09	-0.21036096	0.018667456	0.6273698
2.3030074657435416e-09	-0.20961118	0.018276295	0.6267629
2.3040920452458873e-09	-0.20861523	0.017886898	0.62604135
2.3051765802573183e-09	-0.20754015	0.01760073	0.6253265
2.3060803117910668e-09	-0.20660447	0.01745096	0.62473524
2.30716477728363e-09	-0.20545916	0.017386094	0.62402976
2.308068584879582e-09	-0.20450586	0.017431613	0.62344396
2.309153262185181e-09	-0.20338821	0.017607015	0.62274194
2.31005725874307e-09	-0.20249759	0.017851943	0.62215626
2.311142243542854e-09	-0.2015004	0.018258438	0.6214508
2.3120465528464867e-09	-0.20074546	0.018683713	0.62085944
2.3131319169754237e-09	-0.19994946	0.01928561	0.62014407
2.314036548928627e-09	-0.19939044	0.019851895	0.6195421
2.3151222789572176e-09	-0.19885808	0.020592276	0.6188116
2.3160272299865994e-09	-0.19853781	0.021245727	0.6181953
2.3171133931345373e-09	-0.1983084	0.022054696	0.61744636
2.3180187332834353e-09	-0.19824909	0.022734588	0.61681384
2.3191053755401684e-09	-0.19833615	0.023538776	0.6160447
2.3200110749244508e-09	-0.19853795	0.024185436	0.61539525
2.3210981944499142e-09	-0.1989285	0.024917345	0.61460584
2.322004336034072e-09	-0.19936997	0.025479577	0.61393964
2.323091930398446e-09	-0.20002623	0.02608538	0.6131305
2.3241796901521907e-09	-0.2008037	0.026606243	0.612311
2.325086325229461e-09	-0.20152955	0.026970197	0.6116205
2.326174515254874e-09	-0.20247473	0.027319333	0.61078286
2.327081482550446e-09	-0.20330784	0.027536524	0.61007756
2.3281700124949063e-09	-0.20434043	0.027710106	0.6092229
2.329077302250403e-09	-0.205211	0.027785046	0.6085039
2.330166259513036e-09	-0.20624563	0.027796734	0.60763365
2.331073863752505e-09	-0.2070825	0.027746705	0.6069025
2.332163134382312e-09	-0.20803545	0.027623054	0.6060188
2.3330709905410284e-09	-0.20877166	0.027474001	0.6052776
2.3341605423168953e-09	-0.20956779	0.027249364	0.6043834
2.335068660199887e-09	-0.21014608	0.027031606	0.6036349
2.336158628065071e-09	-0.21072434	0.026743274	0.6027337
2.3370671232701544e-09	-0.21110107	0.026487896	0.6019808
2.3381574976643147e-09	-0.2114186	0.026172435	0.6010762
2.3390662646755976e-09	-0.21156663	0.025908822	0.60032177
2.3401569431999423e-09	-0.21160153	0.025599686	0.5994166
2.341065980157868e-09	-0.21151178	0.025353938	0.59866273
2.3421569904998013e-09	-0.21126434	0.025080146	0.5977588
2.343066257177901e-09	-0.21094616	0.024874484	0.5970062
2.3441574993883627e-09	-0.2104382	0.024660308	0.59610397
2.3450669676121632e-09	-0.20991823	0.024512935	0.5953524
2.3461584139393516e-09	-0.20919129	0.024377823	0.59445083
2.3470679723683927e-09	-0.20851159	0.024302967	0.59369934
2.348159444932581e-09	-0.20762411	0.024261568	0.59279716
2.349068993626224e-09	-0.2068391	0.024269363	0.5920446
2.3501604470444115e-09	-0.20586212	0.024331244	0.59114033
2.3510699846049767e-09	-0.20503485	0.024427399	0.5903854
2.3521614051221905e-09	-0.20404728	0.024596535	0.58947754
2.3530708192050575e-09	-0.20324521	0.024781791	0.58871925
2.3541619895737973e-09	-0.20232858	0.025055785	0.58780676
2.355071133070767e-09	-0.2016188	0.025325293	0.5870441
2.356161876583495e-09	-0.20085104	0.025694797	0.58612573
2.3570706523224e-09	-0.20029499	0.026037823	0.5853575
2.358161001401562e-09	-0.19974397	0.026486503	0.5844313
2.3590694736222778e-09	-0.19939235	0.026886653	0.5836554
2.360159482849804e-09	-0.19911045	0.02739172	0.58271885
2.361067716766824e-09	-0.19899864	0.027827678	0.58193314
2.3621574352938045e-09	-0.19901736	0.02836116	0.5809833
2.3630653958684065e-09	-0.19916168	0.028808009	0.5801853
2.364154790886313e-09	-0.19948775	0.029338714	0.57921934
2.3650624859461837e-09	-0.19988278	0.029769907	0.57840705
2.3661515302653576e-09	-0.2004962	0.030265983	0.5774229
2.367058942171763e-09	-0.2011141	0.030655563	0.5765949
2.3681477060670927e-09	-0.20196849	0.031087326	0.5755917
2.3690548863129635e-09	-0.2027604	0.031412292	0.5747478
2.3701433785228593e-09	-0.20378596	0.03175487	0.5737262
2.3710503306441686e-09	-0.20468543	0.031997286	0.5728677
2.3721385297308614e-09	-0.20579422	0.032233052	0.5718298
2.3730452280931603e-09	-0.20672269	0.03238182	0.57095903
2.3741331181878017e-09	-0.20781614	0.032502137	0.56990796
2.3750396414595624e-09	-0.20868973	0.03255414	0.5690277
2.3761273365474133e-09	-0.20966747	0.032560226	0.56796706
2.37703361751965e-09	-0.21040457	0.032520615	0.5670802
2.3781209605397657e-09	-0.21117356	0.03242353	0.5660134
2.379026940755217e-09	-0.21170269	0.032305367	0.56512266
2.3801139627209335e-09	-0.21218675	0.032125007	0.56405264
2.381019705694818e-09	-0.21245392	0.031948023	0.56316006
2.382106491378395e-09	-0.21260144	0.031711243	0.5620886
2.3830120170979422e-09	-0.21257585	0.031499974	0.5611958
2.3840985357816946e-09	-0.21236576	0.031238083	0.56012464
2.3850038888782013e-09	-0.21204379	0.031019503	0.55923235
2.3860902094915506e-09	-0.21148892	0.030765114	0.5581622
2.387176427315416e-09	-0.21076366	0.03052801	0.557093
2.3880814948100765e-09	-0.21004286	0.030349782	0.55620265
2.389167436199263e-09	-0.20905869	0.030165723	0.55513513
2.3900723423064776e-09	-0.20815778	0.030041637	0.55424607
2.3911582276171028e-09	-0.20700629	0.02993256	0.5531797
2.392063120780328e-09	-0.20601061	0.029877655	0.5522913
2.3931489916071e-09	-0.20480265	0.029857399	0.5512252
2.39405393857604e-09	-0.20380926	0.029879568	0.5503363
2.395139932159163e-09	-0.2026639	0.029953247	0.5492688
2.3960450332812243e-09	-0.20177177	0.030053256	0.54837793
2.397131316628754e-09	-0.2008041	0.030217923	0.54730666
2.3980367043561075e-09	-0.20010364	0.030390443	0.5464115
2.3991233300008194e-09	-0.19941258	0.030636763	0.54533386
2.400028984397969e-09	-0.19897589	0.030872028	0.54443216
2.4011159333805796e-09	-0.19863299	0.031186555	0.5433453
2.4020218801536017e-09	-0.19850548	0.031472407	0.54243475
2.40310919474582e-09	-0.19854657	0.031839978	0.54133594
2.4040154373590304e-09	-0.1987418	0.032163683	0.5404145
2.40510312996026e-09	-0.19916299	0.03256927	0.5393015
2.4060097072930744e-09	-0.19966103	0.032918733	0.5383677
2.4070978019714475e-09	-0.20041919	0.03334842	0.5372393
2.4080047159596167e-09	-0.20116894	0.033712503	0.5362924
2.4090932100460393e-09	-0.20218645	0.034153346	0.53514796
2.4100004277603553e-09	-0.20311143	0.034521397	0.5341876
2.411089235382179e-09	-0.20428476	0.03496041	0.5330273
2.4121782224877806e-09	-0.20549381	0.035392493	0.5318585
2.4130858332649065e-09	-0.2065025	0.035743896	0.5308782
2.414175125127047e-09	-0.20768319	0.03615073	0.5296943
2.4150829631089925e-09	-0.20861863	0.036473528	0.5287019
2.416172434578585e-09	-0.20965445	0.036836047	0.52750427
2.4170804238406326e-09	-0.21042508	0.037112974	0.52650076
2.418170143234421e-09	-0.21121581	0.03740902	0.52529055
2.4190783561235277e-09	-0.21174794	0.0376206	0.5242774
2.4201683717916793e-09	-0.21221913	0.037826087	0.52305657
2.421076871490558e-09	-0.2124639	0.037952203	0.52203554
2.422167181690785e-09	-0.21257412	0.038043708	0.5208068
2.4230758652977535e-09	-0.2125122	0.03806621	0.51978046
2.424166365564316e-09	-0.21225712	0.03802471	0.518547
2.42507517426988e-09	-0.21190062	0.037930924	0.5175183
2.4261657510132946e-09	-0.21131328	0.037746225	0.5162839
2.4270745710286573e-09	-0.21070445	0.03753275	0.5152559
2.4281651490951107e-09	-0.2098516	0.03720793	0.5140242
2.4290739560864138e-09	-0.20905791	0.03688404	0.5129997
2.4301644681460096e-09	-0.20803244	0.03643905	0.51177347
2.4310731622861527e-09	-0.20713916	0.03602909	0.5107546
2.432163523698504e-09	-0.20604973	0.035502497	0.5095359
2.433072089720695e-09	-0.20515008	0.03504622	0.50852364
2.434162257057183e-09	-0.20410863	0.034494217	0.50731295
2.4350706443778033e-09	-0.2032934	0.034044616	0.5063071
2.4361605947105338e-09	-0.20240259	0.03353665	0.5051034
2.437068771513112e-09	-0.2017499	0.033154953	0.5041027
2.4381584418367887e-09	-0.2010922	0.03276616	0.5029039
2.4390663517014592e-09	-0.20065963	0.032514326	0.5019059
2.4401557059163323e-09	-0.200289	0.032315515	0.50070864
2.4410633525424836e-09	-0.20010822	0.032247346	0.49971032
2.4421523403922937e-09	-0.20004626	0.032294054	0.4985105
2.443059696877128e-09	-0.20012149	0.032446314	0.49750817
2.4441484332769024e-09	-0.20035736	0.032769006	0.49630105
2.44505559240364e-09	-0.20066719	0.03315428	0.49529058
2.4461440532415997e-09	-0.20116156	0.03375136	0.49407127
2.4470510284051254e-09	-0.20166323	0.034353852	0.49304864
2.4481393573995925e-09	-0.20235482	0.03518898	0.4918122
2.449046192507817e-09	-0.20299041	0.03596427	0.4907734
2.450134291905883e-09	-0.20380367	0.036968283	0.48951584
2.451040955969959e-09	-0.20450708	0.03784706	0.48845804
2.4521288284418534e-09	-0.20536096	0.038925134	0.48717645
2.4530352554627816e-09	-0.20606469	0.03982077	0.48609808
2.4541228600064046e-09	-0.2068804	0.04086311	0.4847917
2.45502913068303e-09	-0.2075221	0.041682024	0.4836929
2.4561165638722235e-09	-0.20823021	0.042577226	0.48236305
2.4570226856292654e-09	-0.20875756	0.04323007	0.4812461
2.4581099309061708e-09	-0.20930314	0.043878708	0.47989684
2.4590159083138976e-09	-0.20967767	0.044291727	0.47876614
2.4601030381901674e-09	-0.21002404	0.044619225	0.47740355
2.4610089605906143e-09	-0.2102234	0.04474392	0.47626483
2.462095985493765e-09	-0.21035373	0.044710543	0.47489667
2.4630017451866005e-09	-0.21037222	0.044530485	0.47375682
2.4640885950388138e-09	-0.21028951	0.044137567	0.4723913
2.4651753822983565e-09	-0.21009836	0.043564286	0.47103047
2.4660810016920407e-09	-0.20986249	0.042962678	0.46990144
2.467167656642137e-09	-0.20949683	0.04211374	0.4685541
2.4680731535557706e-09	-0.20913169	0.041320603	0.46743843
2.4691597714960386e-09	-0.20863278	0.040294997	0.4661089
2.470065340414607e-09	-0.20817631	0.03940352	0.46500888
2.471152078306216e-09	-0.20759274	0.038322724	0.46369854
2.4720577436336304e-09	-0.20708704	0.037439313	0.46261427
2.4731446238119224e-09	-0.20647006	0.036433175	0.46132162
2.4740504800721585e-09	-0.20595752	0.035664603	0.46025062
2.47513769350315e-09	-0.20535661	0.03485556	0.45897138
2.4760438407425797e-09	-0.20487666	0.03429622	0.45790905
2.4771313360281333e-09	-0.20433627	0.03378489	0.456637
2.478037710336713e-09	-0.20392302	0.033505548	0.45557758
2.479125517535887e-09	-0.20347992	0.033358466	0.45430502
2.480032209578749e-09	-0.20316021	0.03339775	0.45324183
2.4811204635511896e-09	-0.20284186	0.033639845	0.45196062
2.48202750689038e-09	-0.20263451	0.034000136	0.45088702
2.48311610024698e-09	-0.2024584	0.034612194	0.4495899
2.4840234152366314e-09	-0.20237362	0.035259683	0.44850034
2.4851123582806283e-09	-0.2023468	0.03618118	0.44718128
2.486019932416489e-09	-0.20238623	0.037050355	0.4460716
2.487109190343753e-09	-0.2025056	0.03818715	0.4447268
2.4880170038838464e-09	-0.20266256	0.03918889	0.4435948
2.4891064893458393e-09	-0.2029154	0.040424455	0.44222298
2.4900144610061513e-09	-0.20317557	0.041456457	0.44106886
2.4911040870783952e-09	-0.2035406	0.04266543	0.43967134
2.492012162592874e-09	-0.20388304	0.04362394	0.43849713
2.4931019420688635e-09	-0.20433185	0.044686265	0.43707758
2.4940101880020507e-09	-0.2047306	0.045477554	0.43588704
2.4951001696160678e-09	-0.20522968	0.046291284	0.43445078
2.4960085540101016e-09	-0.20565537	0.046841264	0.43324903
2.497098631030964e-09	-0.2061683	0.047332887	0.43180293
2.4980070273260915e-09	-0.20659004	0.047594637	0.430596
2.499097074844141e-09	-0.20707999	0.047726426	0.4291473
2.5000054720994475e-09	-0.20746781	0.047684547	0.4279411
2.5010955389297275e-09	-0.20790015	0.047457434	0.42649654
2.502003871687576e-09	-0.20822668	0.047128618	0.4252964
2.5030937481129225e-09	-0.2085709	0.046580903	0.423862
2.5040018813828794e-09	-0.20881316	0.04601116	0.42267236
2.5050915177772873e-09	-0.20904501	0.045213103	0.42125228
2.5061810294322294e-09	-0.20920798	0.04431685	0.41984102
2.507088824523954e-09	-0.20928843	0.043516975	0.41867194
2.5081779924746327e-09	-0.20931652	0.0425212	0.41727725
2.509085536044541e-09	-0.20928219	0.041683473	0.4161215
2.5101744754729583e-09	-0.20917183	0.040696558	0.4147417
2.511081781416243e-09	-0.20902337	0.039910585	0.4135971
2.5121703853642945e-09	-0.20878002	0.039036438	0.4122287
2.5130774157965612e-09	-0.20852582	0.038383614	0.41109157
2.514165693099886e-09	-0.20816404	0.0377113	0.40972936
2.515072477017968e-09	-0.20781991	0.037257046	0.4085949
2.5161604809452187e-09	-0.20736292	0.036852792	0.40723273
2.5170670558574286e-09	-0.20695166	0.036641013	0.40609574
2.5181548648278535e-09	-0.20643058	0.036542922	0.4047275
2.519061308815347e-09	-0.20598099	0.036592726	0.40358305
2.5201489331355776e-09	-0.20543344	0.036808286	0.40220338
2.521055222025659e-09	-0.20497897	0.037113134	0.40104756
2.522142759713501e-09	-0.20444693	0.0376197	0.39965245
2.523049013470953e-09	-0.20402353	0.038149018	0.39848268
2.524136498922903e-09	-0.2035506	0.038896937	0.39706987
2.525042739718388e-09	-0.2031943	0.039599665	0.39588505
2.5261302182722538e-09	-0.20282237	0.04051766	0.39445424
2.5270364572390084e-09	-0.20256619	0.041327484	0.39325476
2.5281239390364623e-09	-0.2023317	0.042329714	0.3918072
2.5290301767754025e-09	-0.20220263	0.04317152	0.39059454
2.5301177047536825e-09	-0.20213293	0.044165764	0.38913262
2.5310239660797044e-09	-0.20214881	0.044962678	0.38790938
2.5321114430837956e-09	-0.20225866	0.045858763	0.38643652
2.53301768183275e-09	-0.20242585	0.046539184	0.38520566
2.5341052354344576e-09	-0.2027152	0.04725759	0.38372546
2.5350115587884706e-09	-0.20302695	0.047761925	0.3824901
2.5360991046657884e-09	-0.20347942	0.048240725	0.3810066
2.537005431413958e-09	-0.2039153	0.04852665	0.37977007
2.5380930707984668e-09	-0.20449859	0.04872754	0.3782869
2.539180802099011e-09	-0.20513444	0.048770282	0.3768053
2.540087265456755e-09	-0.20569299	0.04868585	0.37557253
2.5411750441539765e-09	-0.2063827	0.048445195	0.37409618
2.5420816181761637e-09	-0.20696123	0.048135	0.37286866
2.5431696672466594e-09	-0.20764343	0.04764274	0.3713993
2.5440764860960546e-09	-0.2081888	0.047143977	0.3701782
2.545164777276862e-09	-0.20879886	0.04645655	0.36871696
2.546071797238142e-09	-0.20925784	0.045824952	0.36750263
2.5471603907907656e-09	-0.20973444	0.045017846	0.3660492
2.5480676279712856e-09	-0.21005929	0.044322	0.36484104
2.54915636252999e-09	-0.2103507	0.043482263	0.3633944
2.550063703480021e-09	-0.21050435	0.042796694	0.36219102
2.551152611435338e-09	-0.21057491	0.042013556	0.3607487
2.5520600929913694e-09	-0.21053575	0.041410636	0.35954773
2.5531491323846245e-09	-0.21037026	0.04076626	0.35810682
2.5540567283929873e-09	-0.21013525	0.04030872	0.35690555
2.555145957462323e-09	-0.20974192	0.0398694	0.35546246
2.556053710466421e-09	-0.20932785	0.039603647	0.3542579
2.5571430842140466e-09	-0.20873848	0.039413057	0.35280925
2.5580509203904138e-09	-0.2081811	0.039364547	0.35159895
2.559140390442202e-09	-0.20744874	0.039439384	0.35014203
2.5600483294542732e-09	-0.20679964	0.039610296	0.34892377
2.561137930148895e-09	-0.20599356	0.039939247	0.34745654
2.5620460160129546e-09	-0.20531519	0.04030899	0.3462292
2.5631358181444683e-09	-0.20451401	0.04085485	0.34475067
2.5640440281694887e-09	-0.20387343	0.041383002	0.34351397
2.5651338689675643e-09	-0.20315735	0.042087495	0.34202477
2.566042025301969e-09	-0.20261937	0.04271878	0.34077984
2.5671317324917977e-09	-0.20206147	0.04350964	0.33928168
2.5680397536084593e-09	-0.20168152	0.044180624	0.33803013
2.56912927922424e-09	-0.20134	0.044980083	0.3365253
2.5700371329795982e-09	-0.20115833	0.045626283	0.3352692
2.571126470451499e-09	-0.20107028	0.046359424	0.33376026
2.5720341681138045e-09	-0.20110764	0.046921987	0.33250183
2.573123274147548e-09	-0.20128496	0.04752419	0.3309912
2.5740306921533087e-09	-0.20154016	0.047955424	0.32973242
2.575119400940625e-09	-0.20196807	0.048378162	0.32822242
2.5760265418588896e-09	-0.20241794	0.04864571	0.32696468
2.5771149486760738e-09	-0.20305635	0.048860427	0.32545647
2.578021790072758e-09	-0.20365795	0.048949257	0.32420075
2.5791098686326434e-09	-0.20444529	0.048948564	0.32269529
2.5800165277068212e-09	-0.2051403	0.048861243	0.3214419
2.5811044024883647e-09	-0.20599985	0.04865819	0.3199394
2.5820108782217565e-09	-0.20672032	0.048413374	0.31868857
2.583098593200972e-09	-0.20756793	0.04803881	0.3171891
2.5840049503967407e-09	-0.20824324	0.04766845	0.31594074
2.5850925087641496e-09	-0.20899583	0.047167074	0.31444415
2.5861800931375615e-09	-0.20966473	0.046618707	0.31294882
2.5870864687032225e-09	-0.21014407	0.046137948	0.31170353
2.5881741082621242e-09	-0.21061113	0.045547374	0.31021002
2.589080462612902e-09	-0.2109011	0.04505545	0.30896592
2.5901681266155956e-09	-0.21112141	0.044479776	0.30747315
2.5910745377014e-09	-0.21119457	0.044023003	0.306229
2.592162274007683e-09	-0.21114798	0.043515194	0.3047353
2.593068759547545e-09	-0.21099848	0.043134704	0.30348954
2.5941565873290334e-09	-0.21069121	0.04273951	0.30199292
2.59506314138722e-09	-0.21033512	0.042468082	0.3007439
2.5961510527372836e-09	-0.20979902	0.042218726	0.2992424
2.5970576901827577e-09	-0.20927262	0.042078525	0.29798853
2.5981457518217644e-09	-0.20856167	0.041994553	0.29648042
2.5990525086356477e-09	-0.20791757	0.04199579	0.29522058
2.600140716066991e-09	-0.20710236	0.04208206	0.29370502
2.6010476591025754e-09	-0.20640399	0.042222653	0.2924389
2.602136121614316e-09	-0.20556438	0.042469505	0.29091603
2.6030432617467807e-09	-0.2048799	0.042735647	0.2896442
2.6041319532550463e-09	-0.20409724	0.043120064	0.28811535
2.605039281613363e-09	-0.20349246	0.04348765	0.2868395
2.6061281550468475e-09	-0.20284143	0.043975417	0.28530696
2.607035624252702e-09	-0.20237347	0.044412177	0.28402907
2.60812463335377e-09	-0.20191473	0.04496092	0.28249553
2.6090322069755383e-09	-0.2016264	0.0454292	0.28121796
2.610121318309247e-09	-0.20140085	0.045991905	0.27968603
2.6110289605403964e-09	-0.20131682	0.046451792	0.2784107
2.612118145273861e-09	-0.20134217	0.046980716	0.27688238
2.613025805158479e-09	-0.20146705	0.04739332	0.2756106
2.614115006250076e-09	-0.20173673	0.04784387	0.2740869
2.6150226922063344e-09	-0.20205534	0.048174534	0.27281904
2.616111955946744e-09	-0.20254004	0.04850902	0.2712998
2.617019691059507e-09	-0.20301941	0.04873021	0.27003533
2.618108997021831e-09	-0.20367056	0.048920944	0.26851958
2.6190167609970797e-09	-0.20426376	0.04901455	0.2672574
2.6201061086587128e-09	-0.20501879	0.04904629	0.26574337
2.6210138775011566e-09	-0.20566955	0.049005307	0.26448184
2.622103195952563e-09	-0.20645778	0.048876703	0.26296756
2.623010943472063e-09	-0.20710604	0.04870596	0.2617049
2.6241001992653347e-09	-0.20785543	0.04842992	0.26018822
2.625007878087343e-09	-0.2084426	0.048145927	0.25892267
2.6260970804384645e-09	-0.20908624	0.04774874	0.2574016
2.6270046898317396e-09	-0.20956042	0.047378454	0.2561317
2.6280937142270873e-09	-0.21004212	0.046897955	0.25460476
